ID,Nominal Stage Number,Actual Stage Number,Race,Year,Is Multi-Stage,Has Prologue,Is A Stage,Date,Depart,Arrive,Length,Type,Profile,Total distance,Total stages,Average distance,Top finishes,Total high mountain stages,Mountain top finishes,Total medium mountain stages,Hill top finishes,Total flat stages,Flat top finishes,Total individual time trial stages,Total individual time trials,Total team time trial stages,Total individual team time trials,Total KOM sprints,Total HC,Total 1st Category,Total 2nd Category,Total 3rd Category,Total 4th Category
TDF2015S01,1,1.0,Tour de France,2015,1,0,1,20150704,Utrecht,Utrecht,13.80,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2015S02,2,2.0,Tour de France,2015,1,0,1,20150705,Utrecht,Neeltje Jans (Zélande),165.87,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S03,3,3.0,Tour de France,2015,1,0,1,20150706,Antwerp,Huy,159.98,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S04,4,4.0,Tour de France,2015,1,0,1,20150707,Seraing,Cambrai,222.16,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S05,5,5.0,Tour de France,2015,1,0,1,20150708,Arrás,Amiens Métropole,190.04,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S06,6,6.0,Tour de France,2015,1,0,1,20150709,Abbeville,Le Havre,191.47,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S07,7,7.0,Tour de France,2015,1,0,1,20150710,Livarot,Fougères,190.62,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S08,8,8.0,Tour de France,2015,1,0,1,20150711,Rennes,Mûr-de-Bretagne,180.68,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S09,9,9.0,Tour de France,2015,1,0,1,20150712,Vannes,Plumelec,28.12,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TDF2015S10,10,10.0,Tour de France,2015,1,0,1,20150714,Tarbes,La Pierre de Saint-Martin,167.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S11,11,11.0,Tour de France,2015,1,0,1,20150715,Pau,Cauterets,187.39,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S12,12,12.0,Tour de France,2015,1,0,1,20150716,Lannemezan,Plateau de Beille,196.84,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S13,13,13.0,Tour de France,2015,1,0,1,20150717,Muret,Rodez,197.64,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015S14,14,14.0,Tour de France,2015,1,0,1,20150718,Rodez,Mende,179.19,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S15,15,15.0,Tour de France,2015,1,0,1,20150719,Mende,Valence,182.94,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S16,16,16.0,Tour de France,2015,1,0,1,20150720,Bourg-de-Péage,Gap,201.91,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S17,17,17.0,Tour de France,2015,1,0,1,20150722,Digne-les-Bains,Pra Loup,160.42,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S18,18,18.0,Tour de France,2015,1,0,1,20150723,Gap,Saint Jean de Maurienne,187.37,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S19,19,19.0,Tour de France,2015,1,0,1,20150724,Saint Jean de Maurienne,La Toussuire-Les Sybelles,138.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S20,20,20.0,Tour de France,2015,1,0,1,20150725,Modane Valfréjus,Alpe d'Huez,111.74,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2015S21,21,21.0,Tour de France,2015,1,0,1,20150726,Sèvres-GPSO,París Champs Elysées,109.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2015R01,,,Tour de France,2015,1,0,0,,,,,,,3362.68,21.0,160.13,8.0,7.0,5.0,3.0,1.0,9.0,2.0,1.0,13.8,1.0,28.12,57.0,7.0,6.0,12.0,12.0,20.0
TDF2016S01,1,1.0,Tour de France,2016,1,0,1,20160702,Mont-Saint-Michel,Utah Beach,188.10,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016S02,2,2.0,Tour de France,2016,1,0,1,20160703,Saint-Lô,Cherbourg-en-Cotentin,183.63,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S03,3,3.0,Tour de France,2016,1,0,1,20160704,Granville,Angers,223.60,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016S04,4,4.0,Tour de France,2016,1,0,1,20160705,Saumur,Limoges,236.36,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016S05,5,5.0,Tour de France,2016,1,0,1,20160706,Limoges,Le Lioran,216.41,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S06,6,6.0,Tour de France,2016,1,0,1,20160707,Arpajon-sur-Cère,Montauban,190.67,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016S07,7,7.0,Tour de France,2016,1,0,1,20160708,L'Isle-Jourdain,Lac de Payolle,162.55,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S08,8,8.0,Tour de France,2016,1,0,1,20160709,Pau,Bagnères-de-Luchon,183.33,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S09,9,9.0,Tour de France,2016,1,0,1,20160710,Vielha Val d'Aran,Andorre Arcalis,184.96,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S10,10,10.0,Tour de France,2016,1,0,1,20160712,Escaldes-Engordany,Revel,197.41,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S11,11,11.0,Tour de France,2016,1,0,1,20160713,Carcassonne,Montpellier,162.01,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016S12,12,12.0,Tour de France,2016,1,0,1,20160714,Montpellier,Chalet Reynard,177.46,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S13,13,13.0,Tour de France,2016,1,0,1,20160715,Bourg-Saint-Andéol,La Caverne du Pont-d'Arc,37.35,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2016S14,14,14.0,Tour de France,2016,1,0,1,20160716,Montélimar,Villars-les-Dombes Parc des Oiseaux,207.77,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016S15,15,15.0,Tour de France,2016,1,0,1,20160717,Bourg-en-Bresse,Culoz,160.55,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S16,16,16.0,Tour de France,2016,1,0,1,20160718,Moirans-en-Montagne,Berne,208.04,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016S17,17,17.0,Tour de France,2016,1,0,1,20160720,Berne,Finhaut-Emosson,184.48,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S18,18,18.0,Tour de France,2016,1,0,1,20160721,Sallanches,Megève,17.06,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2016S19,19,19.0,Tour de France,2016,1,0,1,20160722,Albertville,Saint-Gervais Mont Blanc,148.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S20,20,20.0,Tour de France,2016,1,0,1,20160723,Megève,Morzine,147.24,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2016S21,21,21.0,Tour de France,2016,1,0,1,20160724,Chantilly,Paris,114.46,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2016R01,,,Tour de France,2016,1,0,0,,,,,,,3531.44,21.0,168.16,5.0,9.0,4.0,2.0,1.0,8.0,0.0,2.0,54.41,0.0,0.0,58.0,7.0,14.0,7.0,12.0,18.0
TDF2017S01,1,1.0,Tour de France,2017,1,0,1,20170701,Düsseldorf (DE),Düsseldorf (DE),13.98,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2017S02,2,2.0,Tour de France,2017,1,0,1,20170702,Düsseldorf (DE),Liège (BE),205.26,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S03,3,3.0,Tour de France,2017,1,0,1,20170703,Verviers (BE),Longwy,212.31,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S04,4,4.0,Tour de France,2017,1,0,1,20170704,Mondorf-les-Bains,Vittel,202.39,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S05,5,5.0,Tour de France,2017,1,0,1,20170705,Vittel,La Planche-des-Belles-Filles,160.28,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S06,6,6.0,Tour de France,2017,1,0,1,20170706,Vesoul,Troyes,219.14,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S07,7,7.0,Tour de France,2017,1,0,1,20170707,Troyes,Nuits-Saint-Georges,214.31,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S08,8,8.0,Tour de France,2017,1,0,1,20170708,Dole,Station des Rousses,192.87,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S09,9,9.0,Tour de France,2017,1,0,1,20170709,Nantua,Chambery,181.33,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S10,10,10.0,Tour de France,2017,1,0,1,20170711,Périgueux,Bergerac,176.42,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S11,11,11.0,Tour de France,2017,1,0,1,20170712,Eymet,Pau,204.14,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S12,12,12.0,Tour de France,2017,1,0,1,20170713,Pau,Peyragudes,215.41,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S13,13,13.0,Tour de France,2017,1,0,1,20170714,Saint-Girons,Foix,101.11,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S14,14,14.0,Tour de France,2017,1,0,1,20170715,Blagnac,Rodez,180.81,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S15,15,15.0,Tour de France,2017,1,0,1,20170716,Laissac-Sévérac l'Eglise,Le Puy-en-Velay,191.68,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S16,16,16.0,Tour de France,2017,1,0,1,20170718,Le Puy-en-Velay,Romans-sur-Isère,165.25,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S17,17,17.0,Tour de France,2017,1,0,1,20170719,La Mure,Serre-Chevalier,183.23,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S18,18,18.0,Tour de France,2017,1,0,1,20170720,Briançon,Col d' Izoard,178.70,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2017S19,19,19.0,Tour de France,2017,1,0,1,20170721,Embrun,Salon-de-Provence,222.57,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017S20,20,20.0,Tour de France,2017,1,0,1,20170722,Marseille,Marseille,22.71,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2017S21,21,21.0,Tour de France,2017,1,0,1,20170723,Montgeron,Paris Champs-Elysées,102.57,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2017R01,,,Tour de France,2017,1,0,0,,,,,,,3546.47,21.0,168.88,4.0,5.0,2.0,3.0,1.0,11.0,1.0,2.0,36.69,0.0,0.0,53.0,7.0,11.0,5.0,14.0,16.0
TDF2018S01,1,1.0,Tour de France,2018,1,0,1,20180707,Noirmoutier-en-l'Île,Fontenay-le-Comte,199.36,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S02,2,2.0,Tour de France,2018,1,0,1,20180708,Mouilleron-St-Germain,La-Roche-sur-Yon,183.45,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S03,3,3.0,Tour de France,2018,1,0,1,20180709,Cholet,Cholet,35.50,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TDF2018S04,4,4.0,Tour de France,2018,1,0,1,20180710,La Baule,Sarzeau,195.74,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S05,5,5.0,Tour de France,2018,1,0,1,20180711,Lorient,Quimper,204.61,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S06,6,6.0,Tour de France,2018,1,0,1,20180712,Brest,Mûr de Bretagne Guerlédan,180.79,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S07,7,7.0,Tour de France,2018,1,0,1,20180713,Fougères,Chartres,230.47,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S08,8,8.0,Tour de France,2018,1,0,1,20180714,Dreux,Amiens,181.39,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S09,9,9.0,Tour de France,2018,1,0,1,20180715,Arras,Roubaix,155.83,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S10,10,10.0,Tour de France,2018,1,0,1,20180717,Annecy,Le Grand-Bornand,158.40,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S11,11,11.0,Tour de France,2018,1,0,1,20180718,Albertville,La Rosière,108.42,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S12,12,12.0,Tour de France,2018,1,0,1,20180719,Bourg-Saint-Maurice,Alpe d'Huez,176.16,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S13,13,13.0,Tour de France,2018,1,0,1,20180720,Bourg d'Oisans,Valence,169.64,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S14,14,14.0,Tour de France,2018,1,0,1,20180721,Saint-Paul-Trois-Chateaux,Mende (Aérodrome),187.96,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S15,15,15.0,Tour de France,2018,1,0,1,20180722,Millau,Carcassonne,181.28,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S16,16,16.0,Tour de France,2018,1,0,1,20180724,Carcassonne,Bagnères-de-Luchon,217.92,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S17,17,17.0,Tour de France,2018,1,0,1,20180725,Bagnères-de-Luchon,Saint-Lary-Soulan - Col du Portet,65.48,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S18,18,18.0,Tour de France,2018,1,0,1,20180726,Trie-sur-Baïse,Pau,170.55,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018S19,19,19.0,Tour de France,2018,1,0,1,20180727,Lourdes,Laruns,200.34,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2018S20,20,20.0,Tour de France,2018,1,0,1,20180728,Saint-Pée-sur-Nivelle,Espelette,31.06,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2018S21,21,21.0,Tour de France,2018,1,0,1,20180729,Houilles,Paris Champs-Elysees,115.94,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2018R01,,,Tour de France,2018,1,0,0,,,,,,,3350.29,21.0,159.54,4.0,6.0,3.0,4.0,1.0,9.0,0.0,1.0,31.06,1.0,35.5,53.0,9.0,10.0,7.0,9.0,18.0
TDF2019S01,1,1.0,Tour de France,2019,1,0,1,20190706,Bruxelles,Bruxelles - Chateau de Laeken,194.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2019S02,2,2.0,Tour de France,2019,1,0,1,20190707,Bruxelles - Palais,Bruxelles - Atomium,27.49,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TDF2019S03,3,3.0,Tour de France,2019,1,0,1,20190708,Binche,Epernay,215.00,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S04,4,4.0,Tour de France,2019,1,0,1,20190709,Reims,Nancy,213.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2019S05,5,5.0,Tour de France,2019,1,0,1,20190710,Saint-Dié-Des-Vosges,Colmar,175.00,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S06,6,6.0,Tour de France,2019,1,0,1,20190711,Mulhouse,La Planche des Belles Filles,160.50,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S07,7,7.0,Tour de France,2019,1,0,1,20190712,Belfort,Chalon-sur-Saône,230.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2019S08,8,8.0,Tour de France,2019,1,0,1,20190713,Macon,Saint-Etienne,200.00,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S09,9,9.0,Tour de France,2019,1,0,1,20190714,Saint-Etienne,Brioude,170.50,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S10,10,10.0,Tour de France,2019,1,0,1,20190715,Saint-Flour,Albi,217.50,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S11,11,11.0,Tour de France,2019,1,0,1,20190717,Albi,Toulouse,165.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2019S12,12,12.0,Tour de France,2019,1,0,1,20190718,Toulouse,Bagneres-de-Bigorre,209.50,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S13,13,13.0,Tour de France,2019,1,0,1,20190719,Pau,Pau,27.22,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2019S14,14,14.0,Tour de France,2019,1,0,1,20190720,Tarbes,Tourmalet,111.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S15,15,15.0,Tour de France,2019,1,0,1,20190721,Limoux,Foix - Prat d'Albis,185.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S16,16,16.0,Tour de France,2019,1,0,1,20190723,Nimes,Nimes,177.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2019S17,17,17.0,Tour de France,2019,1,0,1,20190724,Pont du Gard,Gap,200.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2019S18,18,18.0,Tour de France,2019,1,0,1,20190725,Embrun,Valloire,208.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S19,19,19.0,Tour de France,2019,1,0,1,20190726,Saint-Jean de Maurienne,Col de l'Iseran,88.70,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S20,20,20.0,Tour de France,2019,1,0,1,20190727,Albertville,Val Thorens,59.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2019S21,21,21.0,Tour de France,2019,1,0,1,20190728,Rambouillet,Paris - Champs-Elysees,128.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2019R01,,,Tour de France,2019,1,0,0,,,,,,,3362.41,21.0,160.11,5.0,6.0,5.0,6.0,0.0,7.0,0.0,1.0,27.22,1.0,27.49,62.0,5.0,11.0,11.0,21.0,14.0
TDS2012S01,1,1.0,Tour de Suisse,2012,1,0,1,20120609,Lugano,Lugano,7.43,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2012S02,2,2.0,Tour de Suisse,2012,1,0,1,20120610,Verbania (I),Verbier,218.72,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2012S03,3,3.0,Tour de Suisse,2012,1,0,1,20120611,Martigny,Aarberg,196.15,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2012S04,4,4.0,Tour de Suisse,2012,1,0,1,20120612,Aarberg,Trimbach/Olten,189.46,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2012S05,5,5.0,Tour de Suisse,2012,1,0,1,20120613,Olten/Trimbach,Gansingen,193.45,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2012S06,6,6.0,Tour de Suisse,2012,1,0,1,20120614,Wittnau,Bischofszell (TG),197.50,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2012S07,7,7.0,Tour de Suisse,2012,1,0,1,20120615,Gossau ZH,Gossau ZH,34.35,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2012S08,8,8.0,Tour de Suisse,2012,1,0,1,20120616,Bischofszell (TG),Arosa,148.21,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2012S09,9,9.0,Tour de Suisse,2012,1,0,1,20120617,Näfels - Lintharena,Sörenberg,215.27,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2012R01,,,Tour de Suisse,2012,1,0,0,,,,,,,1400.54,9.0,155.62,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,41.78,0.0,0.0,24.0,5.0,1.0,4.0,11.0,3.0
TDS2013S01,1,1.0,Tour de Suisse,2013,1,0,1,20130608,Quinto,Quinto,8.14,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2013S02,2,2.0,Tour de Suisse,2013,1,0,1,20130609,Quinto,Crans-Montana,160.80,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2013S03,3,3.0,Tour de Suisse,2013,1,0,1,20130610,Montreux,Meiringen,207.46,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2013S04,4,4.0,Tour de Suisse,2013,1,0,1,20130611,Innertkirchen,Buochs,175.68,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2013S05,5,5.0,Tour de Suisse,2013,1,0,1,20130612,Buochs,Leuggern,176.60,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2013S06,6,6.0,Tour de Suisse,2013,1,0,1,20130613,Leuggern,Meilen,188.02,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2013S07,7,7.0,Tour de Suisse,2013,1,0,1,20130614,Meilen,La Punt,204.90,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2013S08,8,8.0,Tour de Suisse,2013,1,0,1,20130615,Zernez,Bad Ragaz,180.83,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2013S09,9,9.0,Tour de Suisse,2013,1,0,1,20130616,Bad Ragaz,Flumserberg,26.96,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2013R01,,,Tour de Suisse,2013,1,0,0,,,,,,,1329.39,9.0,147.71,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,35.1,0.0,0.0,21.0,2.0,4.0,2.0,5.0,8.0
TDS2014S01,1,1.0,Tour de Suisse,2014,1,0,1,20140614,Bellinzona,Bellinzona,9.28,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2014S02,2,2.0,Tour de Suisse,2014,1,0,1,20140615,Bellinzona,Sarnen,180.77,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2014S03,3,3.0,Tour de Suisse,2014,1,0,1,20140616,Sarnen,Heiden,206.14,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2014S04,4,4.0,Tour de Suisse,2014,1,0,1,20140617,Heiden,Ossingen,159.05,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2014S05,5,5.0,Tour de Suisse,2014,1,0,1,20140618,Ossingen,Büren an der Aare,183.60,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2014S06,6,6.0,Tour de Suisse,2014,1,0,1,20140619,Büren an der Aare,Delémont,193.18,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2014S07,7,7.0,Tour de Suisse,2014,1,0,1,20140620,Worb,Worb,24.38,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2014S08,8,8.0,Tour de Suisse,2014,1,0,1,20140621,Delémont,Verbier,219.68,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2014S09,9,9.0,Tour de Suisse,2014,1,0,1,20140622,Martigny,Saas-Fee,156.53,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2014R01,,,Tour de Suisse,2014,1,0,0,,,,,,,1332.61,9.0,148.07,1.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,33.66,0.0,0.0,23.0,4.0,3.0,8.0,3.0,2.0
TDS2015S01,1,1.0,Tour de Suisse,2015,1,0,1,20150613,Risch-Rotkreuz,Risch-Rotkreuz,4.99,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2015S02,2,2.0,Tour de Suisse,2015,1,0,1,20150614,Risch-Rotkreuz,Risch-Rotkreuz,161.03,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2015S03,3,3.0,Tour de Suisse,2015,1,0,1,20150615,Quinto,Olivone,117.17,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2015S04,4,4.0,Tour de Suisse,2015,1,0,1,20150616,Flims,Schwarzenbach,193.71,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2015S05,5,5.0,Tour de Suisse,2015,1,0,1,20150617,Unterterzen,Solden/Rettenbachferner,236.78,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2015S06,6,6.0,Tour de Suisse,2015,1,0,1,20150618,Wil,Bienne/Biel,193.93,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2015S07,7,7.0,Tour de Suisse,2015,1,0,1,20150619,Bienne/Biel,Dudingen,164.69,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2015S08,8,8.0,Tour de Suisse,2015,1,0,1,20150620,Bern,Bern,150.84,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2015S09,9,9.0,Tour de Suisse,2015,1,0,1,20150621,Bern,Bern,37.28,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2015R01,,,Tour de Suisse,2015,1,0,0,,,,,,,1260.42,9.0,140.05,1.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,42.27,0.0,0.0,22.0,3.0,2.0,4.0,11.0,0.0
TDS2016S01,1,1.0,Tour de Suisse,2016,1,0,1,20160611,Baar,Baar,6.50,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2016S02,2,2.0,Tour de Suisse,2016,1,0,1,20160612,Baar,Baar,187.60,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2016S03,3,3.0,Tour de Suisse,2016,1,0,1,20160613,Grosswangen,Rheinfelden,192.59,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2016S04,4,4.0,Tour de Suisse,2016,1,0,1,20160614,Rheinfelden,Champagne,192.82,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2016S05,5,5.0,Tour de Suisse,2016,1,0,1,20160615,Brig-Glis,Carì,126.39,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2016S06,6,6.0,Tour de Suisse,2016,1,0,1,20160616,Weesen,Amden,162.88,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2016S07,7,7.0,Tour de Suisse,2016,1,0,1,20160617,Arbon,Sölden,224.32,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2016S08,8,8.0,Tour de Suisse,2016,1,0,1,20160618,Davos,Davos,16.80,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2016S09,9,9.0,Tour de Suisse,2016,1,0,1,20160619,Davos,Davos,117.68,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2016R01,,,Tour de Suisse,2016,1,0,0,,,,,,,1227.58,9.0,136.4,3.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,23.3,0.0,0.0,20.0,8.0,1.0,5.0,6.0,0.0
TDS2017P01,P,1.0,Tour de Suisse,2017,1,1,1,20170610,Cham,Cham,6.06,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2017S01,1,2.0,Tour de Suisse,2017,1,1,1,20170611,Cham,Cham,172.03,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2017S02,2,3.0,Tour de Suisse,2017,1,1,1,20170612,Menziken,Bern,158.07,IRR,Plain,,,,,,,,,,,,,,,,,,,,
